,taxi_no,date,time,lon,lat,speed,occupy,unknown,hour
370,B32C07,9/8/2009,3:40:53,114.1374,22.5459,0,0,0,3
371,B32C07,9/8/2009,3:42:21,114.1374,22.5459,0,0,0,3
372,B32C07,9/8/2009,3:43:18,114.1374,22.5459,0,0,0,3
373,B32C07,9/8/2009,3:43:18,114.1374,22.5459,0,0,0,3
374,B32C07,9/8/2009,3:43:50,114.1374,22.5459,0,0,0,3
375,B32C07,9/8/2009,3:44:45,114.1374,22.5459,0,0,0,3
376,B32C07,9/8/2009,3:45:15,114.1373,22.5459,0,0,0,3
377,B32C07,9/8/2009,3:45:42,114.1373,22.5459,0,0,0,3
378,B32C07,9/8/2009,3:46:41,114.1374,22.5459,0,0,0,3
379,B32C07,9/8/2009,3:47:10,114.1374,22.5459,0,0,0,3
380,B32C07,9/8/2009,3:47:38,114.1374,22.5459,0,0,0,3
381,B32C07,9/8/2009,3:48:07,114.1374,22.5459,0,0,0,3
382,B32C07,9/8/2009,3:48:37,114.1374,22.5459,0,0,0,3
383,B32C07,9/8/2009,3:49:05,114.1374,22.5459,0,0,0,3
384,B32C07,9/8/2009,3:49:34,114.1374,22.5459,0,0,0,3
385,B32C07,9/8/2009,3:50:04,114.1374,22.5459,0,0,0,3
386,B32C07,9/8/2009,3:50:32,114.1374,22.5459,0,0,0,3
387,B32C07,9/8/2009,3:51:01,114.1374,22.5459,0,0,0,3
388,B32C07,9/8/2009,3:51:01,114.1374,22.5459,0,0,0,3
389,B32C07,9/8/2009,3:51:01,114.1374,22.5459,0,0,0,3
390,B32C07,9/8/2009,3:51:01,114.1374,22.5459,0,0,0,3
391,B32C07,9/8/2009,3:51:30,114.1374,22.5459,0,0,0,3
392,B32C07,9/8/2009,3:52:28,114.1374,22.5459,0,0,0,3
393,B32C07,9/8/2009,3:52:57,114.1374,22.5459,0,0,0,3
394,B32C07,9/8/2009,3:53:25,114.1374,22.546,0,0,0,3
395,B32C07,9/8/2009,3:53:25,114.1374,22.546,0,0,0,3
396,B32C07,9/8/2009,3:53:55,114.1375,22.546,0,0,0,3
397,B32C07,9/8/2009,3:54:23,114.1375,22.546,0,0,0,3
398,B32C07,9/8/2009,3:54:52,114.1375,22.5459,0,0,0,3
399,B32C07,9/8/2009,3:55:21,114.1375,22.5459,0,0,0,3
400,B32C07,9/8/2009,3:56:48,114.1375,22.546,0,0,0,3
401,B32C07,9/8/2009,3:57:17,114.1375,22.546,0,0,0,3
402,B32C07,9/8/2009,3:57:46,114.1375,22.546,0,0,0,3
403,B32C07,9/8/2009,3:58:14,114.1375,22.546,0,0,0,3
404,B32C07,9/8/2009,4:00:10,114.1375,22.546,0,0,0,4
405,B32C07,9/8/2009,4:00:10,114.1375,22.546,0,0,0,4
406,B32C07,9/8/2009,4:00:39,114.1375,22.546,0,0,0,4
407,B32C07,9/8/2009,4:01:08,114.1375,22.546,0,0,0,4
408,B32C07,9/8/2009,4:02:06,114.1375,22.546,0,0,0,4
409,B32C07,9/8/2009,4:03:03,114.1374,22.546,0,0,0,4
410,B32C07,9/8/2009,4:03:33,114.1375,22.546,0,0,0,4
411,B32C07,9/8/2009,4:04:01,114.1375,22.546,0,0,0,4
412,B32C07,9/8/2009,4:04:30,114.1375,22.546,0,0,0,4
413,B32C07,9/8/2009,4:04:59,114.1376,22.546,0,0,0,4
414,B32C07,9/8/2009,4:04:59,114.1376,22.546,0,0,0,4
415,B32C07,9/8/2009,4:06:55,114.1375,22.546,0,0,0,4
416,B32C07,9/8/2009,4:07:24,114.1375,22.546,0,0,0,4
417,B32C07,9/8/2009,4:08:22,114.1375,22.546,0,0,0,4
418,B32C07,9/8/2009,4:08:22,114.1375,22.546,0,0,0,4
419,B32C07,9/8/2009,4:08:51,114.1376,22.546,0,0,0,4
420,B32C07,9/8/2009,4:09:20,114.1375,22.546,0,0,0,4
421,B32C07,9/8/2009,4:09:48,114.1375,22.546,0,0,0,4
422,B32C07,9/8/2009,4:10:18,114.1375,22.546,0,0,0,4
423,B32C07,9/8/2009,4:10:46,114.1375,22.546,0,0,0,4
424,B32C07,9/8/2009,4:11:15,114.1375,22.546,0,0,0,4
425,B32C07,9/8/2009,4:11:44,114.1375,22.546,0,0,0,4
426,B32C07,9/8/2009,4:13:11,114.1375,22.546,0,0,0,4
427,B32C07,9/8/2009,4:13:40,114.1374,22.5459,0,0,0,4
428,B32C07,9/8/2009,4:14:37,114.1375,22.546,0,0,0,4
429,B32C07,9/8/2009,4:15:07,114.1375,22.546,0,0,0,4
430,B32C07,9/8/2009,4:15:35,114.1374,22.546,0,0,0,4
431,B32C07,9/8/2009,4:16:04,114.1375,22.546,0,0,0,4
432,B32C07,9/8/2009,4:17:02,114.1373,22.5459,0,0,0,4
433,B32C07,9/8/2009,4:17:31,114.1374,22.5459,0,0,0,4
434,B32C07,9/8/2009,4:18:00,114.1373,22.5459,0,0,0,4
435,B32C07,9/8/2009,4:18:29,114.1374,22.5459,0,0,0,4
436,B32C07,9/8/2009,4:18:58,114.1375,22.546,0,0,0,4
437,B32C07,9/8/2009,4:19:27,114.1374,22.5459,0,0,0,4
438,B32C07,9/8/2009,4:19:55,114.1374,22.546,0,0,0,4
439,B32C07,9/8/2009,4:20:53,114.1374,22.546,0,0,0,4
440,B32C07,9/8/2009,4:21:22,114.1374,22.5459,0,0,0,4
441,B32C07,9/8/2009,4:21:51,114.1374,22.5459,0,0,0,4
442,B32C07,9/8/2009,4:21:51,114.1374,22.5459,0,0,0,4
443,B32C07,9/8/2009,4:22:20,114.1374,22.5459,0,0,0,4
444,B32C07,9/8/2009,4:22:20,114.1374,22.5459,0,0,0,4
445,B32C07,9/8/2009,4:22:20,114.1374,22.5459,0,0,0,4
446,B32C07,9/8/2009,4:22:49,114.1375,22.5459,0,0,0,4
447,B32C07,9/8/2009,4:23:19,114.1375,22.5459,0,0,0,4
448,B32C07,9/8/2009,4:23:19,114.1375,22.5459,0,0,0,4
449,B32C07,9/8/2009,4:23:47,114.1374,22.5459,0,0,0,4
450,B32C07,9/8/2009,4:24:16,114.1374,22.5459,0,0,0,4
451,B32C07,9/8/2009,4:24:44,114.1374,22.5459,0,0,0,4
452,B32C07,9/8/2009,4:25:14,114.1374,22.546,0,0,0,4
453,B32C07,9/8/2009,4:25:43,114.1374,22.5459,0,0,0,4
454,B32C07,9/8/2009,4:26:11,114.1374,22.5459,0,0,0,4
455,B32C07,9/8/2009,4:26:40,114.1374,22.5459,0,0,0,4
456,B32C07,9/8/2009,4:27:09,114.1374,22.5459,0,0,0,4
457,B32C07,9/8/2009,4:27:38,114.1374,22.5459,0,0,0,4
458,B32C07,9/8/2009,4:28:07,114.1374,22.5459,0,0,0,4
459,B32C07,9/8/2009,4:28:36,114.1374,22.5459,0,0,0,4
460,B32C07,9/8/2009,4:29:06,114.1375,22.5459,0,0,0,4
461,B32C07,9/8/2009,4:30:02,114.1375,22.5459,0,0,0,4
462,B32C07,9/8/2009,4:30:31,114.1375,22.5459,0,0,0,4
463,B32C07,9/8/2009,4:31:01,114.1375,22.5459,0,0,0,4
464,B32C07,9/8/2009,4:31:29,114.1374,22.546,0,0,0,4
465,B32C07,9/8/2009,4:31:58,114.1374,22.546,0,0,0,4
466,B32C07,9/8/2009,4:32:27,114.1374,22.546,0,0,0,4
467,B32C07,9/8/2009,4:32:56,114.1374,22.546,0,0,0,4
468,B32C07,9/8/2009,4:33:25,114.1374,22.5459,0,0,0,4
469,B32C07,9/8/2009,4:33:54,114.1374,22.546,0,0,0,4
470,B32C07,9/8/2009,4:34:22,114.1374,22.546,0,0,0,4
471,B32C07,9/8/2009,4:34:52,114.1374,22.546,0,0,0,4
472,B32C07,9/8/2009,4:34:52,114.1374,22.546,0,0,0,4
473,B32C07,9/8/2009,4:34:52,114.1374,22.546,0,0,0,4
474,B32C07,9/8/2009,4:35:50,114.1374,22.5459,0,0,0,4
475,B32C07,9/8/2009,4:36:19,114.1374,22.5459,0,0,0,4
476,B32C07,9/8/2009,4:36:48,114.1374,22.5459,0,0,0,4
477,B32C07,9/8/2009,4:36:48,114.1374,22.5459,0,0,0,4
478,B32C07,9/8/2009,4:36:48,114.1374,22.5459,0,0,0,4
479,B32C07,9/8/2009,4:37:16,114.1374,22.5459,0,0,0,4
480,B32C07,9/8/2009,4:37:45,114.1374,22.5459,0,0,0,4
481,B32C07,9/8/2009,4:38:14,114.1374,22.5459,0,0,0,4
482,B32C07,9/8/2009,4:38:43,114.1374,22.5459,0,0,0,4
483,B32C07,9/8/2009,4:39:12,114.1374,22.5459,0,0,0,4
484,B32C07,9/8/2009,4:39:42,114.1374,22.5459,0,0,0,4
485,B32C07,9/8/2009,4:40:10,114.1373,22.5459,0,0,0,4
486,B32C07,9/8/2009,4:40:39,114.1373,22.5459,0,0,0,4
487,B32C07,9/8/2009,4:41:08,114.1374,22.5461,0,0,0,4
488,B32C07,9/8/2009,4:42:06,114.1374,22.546,0,0,0,4
489,B32C07,9/8/2009,4:43:03,114.1374,22.546,0,0,0,4
490,B32C07,9/8/2009,4:43:32,114.1374,22.546,0,0,0,4
491,B32C07,9/8/2009,4:44:01,114.1374,22.546,0,0,0,4
492,B32C07,9/8/2009,4:44:30,114.1374,22.546,0,0,0,4
493,B32C07,9/8/2009,4:44:59,114.1374,22.546,0,0,0,4
494,B32C07,9/8/2009,4:45:28,114.1375,22.546,0,0,0,4
495,B32C07,9/8/2009,4:45:57,114.1374,22.546,0,0,0,4
496,B32C07,9/8/2009,4:46:26,114.1374,22.546,0,0,0,4
497,B32C07,9/8/2009,4:46:55,114.1374,22.5459,0,0,0,4
498,B32C07,9/8/2009,4:47:24,114.1374,22.5459,0,0,0,4
499,B32C07,9/8/2009,4:47:53,114.1374,22.5459,0,0,0,4
500,B32C07,9/8/2009,4:48:22,114.1374,22.5459,0,0,0,4
501,B32C07,9/8/2009,4:48:50,114.1374,22.5459,0,0,0,4
502,B32C07,9/8/2009,4:48:50,114.1374,22.5459,0,0,0,4
503,B32C07,9/8/2009,4:48:50,114.1374,22.5459,0,0,0,4
504,B32C07,9/8/2009,4:49:20,114.1374,22.5459,0,0,0,4
505,B32C07,9/8/2009,4:49:48,114.1374,22.5459,0,0,0,4
506,B32C07,9/8/2009,4:50:17,114.1374,22.546,0,0,0,4
507,B32C07,9/8/2009,4:51:14,114.1374,22.546,0,0,0,4
508,B32C07,9/8/2009,4:51:14,114.1374,22.546,0,0,0,4
509,B32C07,9/8/2009,4:51:43,114.1374,22.546,0,0,0,4
510,B32C07,9/8/2009,4:52:12,114.1374,22.546,0,0,0,4
511,B32C07,9/8/2009,4:52:41,114.1374,22.546,0,0,0,4
512,B32C07,9/8/2009,4:53:40,114.1374,22.546,0,0,0,4
513,B32C07,9/8/2009,4:54:09,114.1374,22.546,0,0,0,4
514,B32C07,9/8/2009,4:54:37,114.1374,22.546,0,0,0,4
515,B32C07,9/8/2009,4:55:06,114.1374,22.546,0,0,0,4
516,B32C07,9/8/2009,4:55:35,114.1374,22.546,0,0,0,4
517,B32C07,9/8/2009,4:56:04,114.1374,22.546,0,0,0,4
518,B32C07,9/8/2009,4:56:32,114.1374,22.546,0,0,0,4
519,B32C07,9/8/2009,4:57:01,114.1374,22.546,0,0,0,4
520,B32C07,9/8/2009,4:57:31,114.1374,22.546,0,0,0,4
521,B32C07,9/8/2009,4:58:00,114.1374,22.546,0,0,0,4
522,B32C07,9/8/2009,4:58:28,114.1374,22.546,0,0,0,4
523,B32C07,9/8/2009,4:58:57,114.1374,22.546,0,0,0,4
524,B32C07,9/8/2009,4:59:26,114.1375,22.546,0,0,0,4
525,B32C07,9/8/2009,4:59:55,114.1375,22.546,0,0,0,4
526,B32C07,9/8/2009,5:00:24,114.1374,22.546,0,0,0,5
527,B32C07,9/8/2009,5:00:53,114.1374,22.546,0,0,0,5
528,B32C07,9/8/2009,5:01:22,114.1374,22.546,0,0,0,5
529,B32C07,9/8/2009,5:02:20,114.1374,22.546,0,0,0,5
530,B32C07,9/8/2009,5:02:49,114.1374,22.546,0,0,0,5
531,B32C07,9/8/2009,5:03:18,114.1375,22.5461,0,0,0,5
532,B32C07,9/8/2009,5:03:46,114.1375,22.5461,0,0,0,5
533,B32C07,9/8/2009,5:04:16,114.1375,22.5461,0,0,0,5
534,B32C07,9/8/2009,5:04:44,114.1374,22.5461,0,0,0,5
535,B32C07,9/8/2009,5:05:13,114.1374,22.5461,0,0,0,5
536,B32C07,9/8/2009,5:05:42,114.1374,22.546,0,0,0,5
537,B32C07,9/8/2009,5:06:11,114.1374,22.546,0,0,0,5
538,B32C07,9/8/2009,5:06:40,114.1375,22.5459,0,0,0,5
539,B32C07,9/8/2009,5:07:09,114.1375,22.5459,0,0,0,5
540,B32C07,9/8/2009,5:07:37,114.1375,22.5459,0,0,0,5
541,B32C07,9/8/2009,5:07:37,114.1375,22.5459,0,0,0,5
542,B32C07,9/8/2009,5:07:37,114.1375,22.5459,0,0,0,5
543,B32C07,9/8/2009,5:07:37,114.1375,22.5459,0,0,0,5
544,B32C07,9/8/2009,5:08:07,114.1375,22.5459,0,0,0,5
545,B32C07,9/8/2009,5:08:35,114.1375,22.5459,0,0,0,5
546,B32C07,9/8/2009,5:09:05,114.1375,22.5458,0,0,0,5
547,B32C07,9/8/2009,5:09:32,114.1375,22.5458,0,0,0,5
548,B32C07,9/8/2009,5:10:03,114.1375,22.5458,0,0,0,5
549,B32C07,9/8/2009,5:10:31,114.1375,22.5458,0,0,0,5
550,B32C07,9/8/2009,5:11:01,114.1375,22.5458,0,0,0,5
551,B32C07,9/8/2009,5:11:29,114.1375,22.5459,0,0,0,5
552,B32C07,9/8/2009,5:11:58,114.1375,22.5459,0,0,0,5
553,B32C07,9/8/2009,5:11:58,114.1375,22.5459,0,0,0,5
554,B32C07,9/8/2009,5:12:27,114.1375,22.5459,0,0,0,5
555,B32C07,9/8/2009,5:12:56,114.1374,22.5459,0,0,0,5
556,B32C07,9/8/2009,5:13:24,114.1374,22.5459,0,0,0,5
557,B32C07,9/8/2009,5:14:23,114.1374,22.546,0,0,0,5
558,B32C07,9/8/2009,5:15:20,114.1374,22.546,0,0,0,5
559,B32C07,9/8/2009,5:15:50,114.1374,22.5459,0,0,0,5
560,B32C07,9/8/2009,5:16:19,114.1374,22.5459,0,0,0,5
561,B32C07,9/8/2009,5:17:16,114.1374,22.5459,0,0,0,5
562,B32C07,9/8/2009,5:17:45,114.1375,22.5459,0,0,0,5
563,B32C07,9/8/2009,5:18:14,114.1375,22.5459,0,0,0,5
564,B32C07,9/8/2009,5:18:42,114.1374,22.5459,0,0,0,5
565,B32C07,9/8/2009,5:19:12,114.1374,22.5459,0,0,0,5
566,B32C07,9/8/2009,5:19:41,114.1374,22.5459,0,0,0,5
567,B32C07,9/8/2009,5:20:09,114.1375,22.5459,0,0,0,5
568,B32C07,9/8/2009,5:20:38,114.1375,22.5459,0,0,0,5
569,B32C07,9/8/2009,5:21:07,114.1375,22.546,0,0,0,5
570,B32C07,9/8/2009,5:21:37,114.1375,22.546,0,0,0,5
571,B32C07,9/8/2009,5:22:04,114.1375,22.5459,0,0,0,5
572,B32C07,9/8/2009,5:22:34,114.1375,22.5459,0,0,0,5
573,B32C07,9/8/2009,5:23:03,114.1375,22.546,0,0,0,5
574,B32C07,9/8/2009,5:23:32,114.1375,22.546,0,0,0,5
575,B32C07,9/8/2009,5:24:01,114.1375,22.546,0,0,0,5
576,B32C07,9/8/2009,5:24:30,114.1376,22.546,0,0,0,5
577,B32C07,9/8/2009,5:24:59,114.1376,22.546,0,0,0,5
578,B32C07,9/8/2009,5:25:27,114.1376,22.546,0,0,0,5
579,B32C07,9/8/2009,5:25:57,114.1375,22.546,0,0,0,5
580,B32C07,9/8/2009,5:26:26,114.1375,22.546,0,0,0,5
581,B32C07,9/8/2009,5:26:55,114.1375,22.546,0,0,0,5
582,B32C07,9/8/2009,5:27:24,114.1376,22.546,0,0,0,5
583,B32C07,9/8/2009,5:27:52,114.1375,22.546,0,0,0,5
584,B32C07,9/8/2009,5:28:21,114.1375,22.546,0,0,0,5
585,B32C07,9/8/2009,5:28:50,114.1375,22.546,0,0,0,5
586,B32C07,9/8/2009,5:29:19,114.1375,22.546,0,0,0,5
587,B32C07,9/8/2009,5:29:48,114.1375,22.546,0,0,0,5
588,B32C07,9/8/2009,5:30:17,114.1376,22.546,0,0,0,5
589,B32C07,9/8/2009,5:30:46,114.1376,22.546,0,0,0,5
590,B32C07,9/8/2009,5:31:43,114.1376,22.546,0,0,0,5
591,B32C07,9/8/2009,5:32:12,114.1376,22.546,0,0,0,5
592,B32C07,9/8/2009,5:32:42,114.1376,22.546,0,0,0,5
593,B32C07,9/8/2009,5:35:06,114.1375,22.5461,0,0,0,5
594,B32C07,9/8/2009,5:35:35,114.1375,22.5461,0,0,0,5
595,B32C07,9/8/2009,5:36:04,114.1376,22.546,0,0,0,5
596,B32C07,9/8/2009,5:36:33,114.1376,22.546,0,0,0,5
597,B32C07,9/8/2009,5:37:02,114.1376,22.546,0,0,0,5
598,B32C07,9/8/2009,5:37:31,114.1376,22.5459,0,0,0,5
599,B32C07,9/8/2009,5:38:00,114.1376,22.5459,0,0,0,5
600,B32C07,9/8/2009,5:38:00,114.1376,22.5459,0,0,0,5
601,B32C07,9/8/2009,5:38:28,114.1377,22.5459,0,0,0,5
602,B32C07,9/8/2009,5:38:57,114.1377,22.5459,0,0,0,5
603,B32C07,9/8/2009,5:39:26,114.1377,22.5459,0,0,0,5
604,B32C07,9/8/2009,5:40:24,114.1377,22.5459,0,0,0,5
605,B32C07,9/8/2009,5:40:53,114.1377,22.5459,0,0,0,5
606,B32C07,9/8/2009,5:41:21,114.1377,22.5459,0,0,0,5
607,B32C07,9/8/2009,5:41:51,114.1377,22.5459,0,0,0,5
608,B32C07,9/8/2009,5:42:20,114.1377,22.5459,0,0,0,5
609,B32C07,9/8/2009,5:42:49,114.1377,22.5459,0,0,0,5
610,B32C07,9/8/2009,5:43:17,114.1377,22.5459,0,0,0,5
611,B32C07,9/8/2009,5:44:15,114.1376,22.5459,0,0,0,5
612,B32C07,9/8/2009,5:44:43,114.1376,22.5459,0,0,0,5
613,B32C07,9/8/2009,5:45:13,114.1376,22.5459,0,0,0,5
614,B32C07,9/8/2009,5:45:42,114.1376,22.546,0,0,0,5
615,B32C07,9/8/2009,5:46:11,114.1376,22.546,0,0,0,5
616,B32C07,9/8/2009,5:46:40,114.1376,22.546,0,0,0,5
617,B32C07,9/8/2009,5:47:09,114.1376,22.546,0,0,0,5
618,B32C07,9/8/2009,5:47:38,114.1376,22.546,0,0,0,5
619,B32C07,9/8/2009,5:48:07,114.1376,22.546,0,0,0,5
620,B32C07,9/8/2009,5:48:36,114.1376,22.546,0,0,0,5
621,B32C07,9/8/2009,5:50:02,114.1376,22.546,0,0,0,5
622,B32C07,9/8/2009,5:51:00,114.1376,22.546,0,0,0,5
623,B32C07,9/8/2009,5:51:29,114.1376,22.546,0,0,0,5
624,B32C07,9/8/2009,5:51:58,114.1376,22.546,0,0,0,5
625,B32C07,9/8/2009,5:52:56,114.1376,22.546,0,0,0,5
626,B32C07,9/8/2009,5:53:25,114.1376,22.546,0,0,0,5
627,B32C07,9/8/2009,5:53:55,114.1376,22.546,0,0,0,5
628,B32C07,9/8/2009,5:54:22,114.1376,22.546,0,0,0,5
629,B32C07,9/8/2009,5:54:52,114.1376,22.546,0,0,0,5
630,B32C07,9/8/2009,5:55:20,114.1376,22.546,0,0,0,5
631,B32C07,9/8/2009,5:55:49,114.1376,22.546,0,0,0,5
632,B32C07,9/8/2009,5:56:18,114.1376,22.546,0,0,0,5
633,B32C07,9/8/2009,5:56:47,114.1376,22.546,0,0,0,5
634,B32C07,9/8/2009,5:57:16,114.1376,22.546,0,0,0,5
635,B32C07,9/8/2009,5:58:14,114.1376,22.546,0,0,0,5
636,B32C07,9/8/2009,5:58:43,114.1376,22.546,0,0,0,5
637,B32C07,9/8/2009,5:59:40,114.1376,22.546,0,0,0,5
638,B32C07,9/8/2009,6:00:09,114.1376,22.546,0,0,0,6
639,B32C07,9/8/2009,6:00:38,114.1376,22.546,0,0,0,6
640,B32C07,9/8/2009,6:01:06,114.1376,22.546,0,0,0,6
641,B32C07,9/8/2009,6:01:36,114.1376,22.5459,0,0,0,6
642,B32C07,9/8/2009,6:02:05,114.1376,22.5459,0,0,0,6
643,B32C07,9/8/2009,6:02:34,114.1376,22.5459,0,0,0,6
644,B32C07,9/8/2009,6:03:03,114.1376,22.5459,0,0,0,6
645,B32C07,9/8/2009,6:03:32,114.1376,22.5459,0,0,0,6
646,B32C07,9/8/2009,6:04:01,114.1376,22.5459,0,0,0,6
647,B32C07,9/8/2009,6:04:30,114.1376,22.5459,0,0,0,6
648,B32C07,9/8/2009,6:04:59,114.1376,22.5459,0,0,0,6
649,B32C07,9/8/2009,6:05:28,114.1376,22.5459,0,0,0,6
650,B32C07,9/8/2009,6:05:56,114.1376,22.5459,0,0,0,6
651,B32C07,9/8/2009,6:06:25,114.1376,22.5459,0,0,0,6
652,B32C07,9/8/2009,6:06:25,114.1376,22.5459,0,0,0,6
653,B32C07,9/8/2009,6:06:54,114.1376,22.5459,0,0,0,6
654,B32C07,9/8/2009,6:07:23,114.1376,22.5459,0,0,0,6
655,B32C07,9/8/2009,6:07:52,114.1376,22.5459,0,0,0,6
656,B32C07,9/8/2009,6:08:21,114.1376,22.5459,4,0,0,6
657,B32C07,9/8/2009,6:09:19,114.1371,22.5469,27,0,0,6
658,B32C07,9/8/2009,6:09:47,114.1363,22.5459,0,0,0,6
659,B32C07,9/8/2009,6:10:17,114.1355,22.5457,27,0,0,6
660,B32C07,9/8/2009,6:10:45,114.1348,22.5471,40,0,0,6
661,B32C07,9/8/2009,6:11:15,114.1364,22.5496,38,0,0,6
662,B32C07,9/8/2009,6:11:43,114.1384,22.5528,64,0,0,6
663,B32C07,9/8/2009,6:12:13,114.1399,22.5572,58,0,0,6
664,B32C07,9/8/2009,6:13:10,114.1393,22.5642,11,0,0,6
665,B32C07,9/8/2009,6:13:10,114.1393,22.5642,11,0,0,6
666,B32C07,9/8/2009,6:13:10,114.1393,22.5642,11,0,0,6
667,B32C07,9/8/2009,6:13:10,114.1393,22.5642,11,0,0,6
668,B32C07,9/8/2009,6:13:39,114.1373,22.5664,48,0,0,6
669,B32C07,9/8/2009,6:14:08,114.138,22.5692,44,0,0,6
670,B32C07,9/8/2009,6:14:37,114.138,22.5704,0,0,0,6
671,B32C07,9/8/2009,6:16:04,114.138,22.5705,0,0,0,6
672,B32C07,9/8/2009,6:16:33,114.1379,22.5707,0,0,0,6
673,B32C07,9/8/2009,6:16:33,114.1379,22.5707,0,0,0,6
674,B32C07,9/8/2009,6:17:02,114.1388,22.5746,61,0,0,6
675,B32C07,9/8/2009,6:17:30,114.14,22.5778,38,0,0,6
676,B32C07,9/8/2009,6:18:28,114.1416,22.5833,47,0,0,6
677,B32C07,9/8/2009,6:19:26,114.1476,22.5882,55,0,0,6
678,B32C07,9/8/2009,6:19:55,114.1503,22.5896,44,0,0,6
679,B32C07,9/8/2009,6:20:24,114.1506,22.5927,39,0,0,6
680,B32C07,9/8/2009,6:20:53,114.1522,22.595,39,0,0,6
681,B32C07,9/8/2009,6:21:22,114.1542,22.5968,39,0,0,6
682,B32C07,9/8/2009,6:21:22,114.1542,22.5968,39,0,0,6
683,B32C07,9/8/2009,6:22:20,114.1584,22.5996,42,0,0,6
684,B32C07,9/8/2009,6:22:49,114.1604,22.6021,44,0,0,6
685,B32C07,9/8/2009,6:23:18,114.161,22.6046,26,0,0,6
686,B32C07,9/8/2009,6:23:46,114.1629,22.6058,22,0,0,6
687,B32C07,9/8/2009,6:24:15,114.165,22.6052,49,0,0,6
688,B32C07,9/8/2009,6:25:15,114.1701,22.6044,35,0,0,6
689,B32C07,9/8/2009,6:25:42,114.1698,22.6028,32,0,0,6
690,B32C07,9/8/2009,6:25:42,114.1698,22.6028,32,0,0,6
691,B32C07,9/8/2009,6:26:11,114.1693,22.6007,18,0,0,6
692,B32C07,9/8/2009,6:27:09,114.1694,22.6007,0,0,0,6
693,B32C07,9/8/2009,6:27:38,114.1694,22.6007,0,0,0,6
694,B32C07,9/8/2009,6:28:06,114.1694,22.6007,0,0,0,6
695,B32C07,9/8/2009,6:28:36,114.1694,22.6007,0,0,0,6
696,B32C07,9/8/2009,6:29:05,114.1694,22.6007,0,0,0,6
697,B32C07,9/8/2009,6:29:33,114.1694,22.6007,0,0,0,6
698,B32C07,9/8/2009,6:30:02,114.1694,22.6007,0,0,0,6
699,B32C07,9/8/2009,6:30:02,114.1694,22.6007,0,0,0,6
700,B32C07,9/8/2009,6:30:32,114.1694,22.6007,0,0,0,6
701,B32C07,9/8/2009,6:31:00,114.1694,22.6007,0,0,0,6
702,B32C07,9/8/2009,6:31:58,114.1694,22.6007,0,0,0,6
703,B32C07,9/8/2009,6:32:27,114.1694,22.601,17,0,0,6
704,B32C07,9/8/2009,6:32:56,114.1699,22.603,28,0,0,6
705,B32C07,9/8/2009,6:33:54,114.1693,22.6059,33,0,0,6
706,B32C07,9/8/2009,6:34:23,114.1662,22.6055,43,0,0,6
707,B32C07,9/8/2009,6:34:23,114.1662,22.6055,43,0,0,6
708,B32C07,9/8/2009,6:34:23,114.1662,22.6055,43,0,0,6
709,B32C07,9/8/2009,6:34:23,114.1662,22.6055,43,0,0,6
710,B32C07,9/8/2009,6:34:23,114.1662,22.6055,43,0,0,6
711,B32C07,9/8/2009,6:34:23,114.1662,22.6055,43,0,0,6
712,B32C07,9/8/2009,6:34:23,114.1662,22.6055,43,0,0,6
713,B32C07,9/8/2009,6:34:23,114.1662,22.6055,43,0,0,6
714,B32C07,9/8/2009,6:34:23,114.1662,22.6055,43,0,0,6
715,B32C07,9/8/2009,6:34:23,114.1662,22.6055,43,0,0,6
716,B32C07,9/8/2009,6:34:23,114.1662,22.6055,43,0,0,6
717,B32C07,9/8/2009,6:34:52,114.1638,22.6052,22,0,0,6
718,B32C07,9/8/2009,6:35:49,114.161,22.6047,19,0,0,6
719,B32C07,9/8/2009,6:36:18,114.1605,22.6026,45,0,0,6
720,B32C07,9/8/2009,6:37:16,114.1557,22.597,50,0,0,6
721,B32C07,9/8/2009,6:37:45,114.1522,22.5954,50,0,0,6
722,B32C07,9/8/2009,6:38:14,114.1505,22.5925,48,0,0,6
723,B32C07,9/8/2009,6:38:43,114.1502,22.5895,41,0,0,6
724,B32C07,9/8/2009,6:39:41,114.1456,22.5858,24,0,0,6
725,B32C07,9/8/2009,6:40:10,114.145,22.5849,29,0,0,6
726,B32C07,9/8/2009,6:40:39,114.1424,22.5839,41,0,0,6
727,B32C07,9/8/2009,6:41:08,114.141,22.5818,31,0,0,6
728,B32C07,9/8/2009,6:42:05,114.1398,22.5775,41,0,0,6
729,B32C07,9/8/2009,6:42:35,114.1392,22.576,0,0,0,6
730,B32C07,9/8/2009,6:43:04,114.1392,22.576,14,0,0,6
731,B32C07,9/8/2009,6:44:01,114.1377,22.5704,46,0,0,6
732,B32C07,9/8/2009,6:44:31,114.1372,22.5686,17,0,0,6
733,B32C07,9/8/2009,6:44:59,114.136,22.5669,23,0,0,6
734,B32C07,9/8/2009,6:44:59,114.136,22.5669,23,0,0,6
735,B32C07,9/8/2009,6:44:59,114.136,22.5669,23,0,0,6
736,B32C07,9/8/2009,6:45:28,114.1341,22.5648,39,0,0,6
737,B32C07,9/8/2009,6:45:57,114.1323,22.5628,43,0,0,6
738,B32C07,9/8/2009,6:46:28,114.1288,22.5612,59,0,0,6
739,B32C07,9/8/2009,6:46:55,114.1257,22.5597,30,0,0,6
740,B32C07,9/8/2009,6:47:23,114.1243,22.5588,29,0,0,6
